29850.00 CONN 36 39 up
29850.00 CONN 189 239 down
29850.00 CONN 36 184 down
29850.00 CONN 36 200 down
29850.00 CONN 36 83 down
29880.00 CONN 43 230 down
29880.00 CONN 92 98 up
29880.00 CONN 56 182 down
29880.00 CONN 234 239 down
29880.00 CONN 36 211 down
29880.00 CONN 36 39 down
29880.00 CONN 36 44 down
29910.00 CONN 92 98 down
29910.00 CONN 124 204 down
29910.00 CONN 44 200 up
29940.00 CONN 36 98 up
29940.00 CONN 56 182 up
29940.00 CONN 89 212 up
29940.00 CONN 74 191 down
29940.00 CONN 74 244 up
29940.00 CONN 26 89 up
29940.00 CONN 44 237 up
29940.00 CONN 109 244 up
29940.00 CONN 150 222 down
29940.00 CONN 15 179 up
29970.00 CONN 44 177 up
29970.00 CONN 24 100 up
29970.00 CONN 36 98 down
29970.00 CONN 36 92 up
29970.00 CONN 26 89 down
29970.00 CONN 44 83 down
29970.00 CONN 16 95 up
29970.00 CONN 56 182 down
30000.00 CONN 130 152 up
30000.00 CONN 15 179 down
30000.00 CONN 54 179 up
30000.00 CONN 86 179 up
30000.00 CONN 44 200 down
30000.00 CONN 26 193 up
30000.00 CONN 36 92 down
30000.00 CONN 142 244 up
30000.00 CONN 193 212 up
30000.00 CONN 89 193 up
30000.00 CONN 191 244 up
30000.00 CONN 24 100 down
30000.00 CONN 44 184 down
30000.00 CONN 44 237 down
30000.00 CONN 3 132 up
30030.00 CONN 44 200 up
30030.00 CONN 16 210 up
30030.00 CONN 95 210 up
30030.00 CONN 142 244 down
30030.00 CONN 36 92 up
30030.00 CONN 3 132 down
30030.00 CONN 44 177 down
30030.00 CONN 44 237 up
30030.00 CONN 44 184 up
30030.00 CONN 89 193 down
30030.00 CONN 108 164 up
30030.00 CONN 191 244 down
30030.00 CONN 89 212 down
30060.00 CONN 41 132 up
30060.00 CONN 108 182 up
30060.00 CONN 130 152 down
30060.00 CONN 39 44 up
30060.00 CONN 60 227 down
30060.00 CONN 102 130 up
30060.00 CONN 70 130 up
30060.00 CONN 46 130 up
30060.00 CONN 99 111 up
30060.00 CONN 56 182 up
30060.00 CONN 44 184 down
30060.00 CONN 44 200 down
30060.00 CONN 44 237 down
30060.00 CONN 44 211 up
30060.00 CONN 99 169 up
30060.00 CONN 109 244 down
30090.00 CONN 39 44 down
30090.00 CONN 44 211 down
30090.00 CONN 41 132 down
30090.00 CONN 36 92 down
30090.00 CONN 70 130 down
30090.00 CONN 99 169 down
30090.00 CONN 108 182 down
30090.00 CONN 99 111 down
30090.00 CONN 16 210 down
30090.00 CONN 74 244 down
30090.00 CONN 130 229 up
30090.00 CONN 86 179 down
30090.00 CONN 54 179 down
30120.00 CONN 149 213 up
30120.00 CONN 102 130 down
30120.00 CONN 16 95 down
30120.00 CONN 95 210 down
30120.00 CONN 74 130 up
30120.00 CONN 16 210 up
30120.00 CONN 108 175 up
30120.00 CONN 46 130 down
30120.00 CONN 44 98 up
30120.00 CONN 108 182 up
30120.00 CONN 130 131 up
30120.00 CONN 65 217 up
30120.00 CONN 130 148 up
30120.00 CONN 76 132 up
30150.00 CONN 130 229 down
30150.00 CONN 185 210 up
30150.00 CONN 130 148 down
30150.00 CONN 3 151 up
30150.00 CONN 3 50 up
30150.00 CONN 16 210 down
30150.00 CONN 108 175 down
30150.00 CONN 44 98 down
30150.00 CONN 130 131 down
30150.00 CONN 15 92 up
30150.00 CONN 130 142 up
30150.00 CONN 109 130 up
30180.00 CONN 60 130 up
30180.00 CONN 108 175 up
30180.00 CONN 15 92 down
30180.00 CONN 88 138 down
30180.00 CONN 36 54 up
30180.00 CONN 36 179 up
30180.00 CONN 130 142 down
30180.00 CONN 74 130 down
30210.00 CONN 36 54 down
30210.00 CONN 76 132 down
30210.00 CONN 60 166 up
30210.00 CONN 60 130 down
30210.00 CONN 95 210 up
30210.00 CONN 95 185 up
30210.00 CONN 74 130 up
30240.00 CONN 83 200 up
30240.00 CONN 177 200 down
30240.00 CONN 149 213 down
30270.00 CONN 91 97 up
30270.00 CONN 65 217 down
30270.00 CONN 200 237 down
30270.00 CONN 56 182 down
30300.00 CONN 184 200 down
30300.00 CONN 83 200 down
30300.00 CONN 200 211 up
30300.00 CONN 39 200 up
30300.00 CONN 135 197 up
30300.00 CONN 60 166 down
30300.00 CONN 67 120 up
30300.00 CONN 130 244 up
30300.00 CONN 166 244 up
30300.00 CONN 91 97 down
30300.00 CONN 109 130 down
30300.00 CONN 5 99 up
30300.00 CONN 140 203 up
30330.00 CONN 16 95 up
30330.00 CONN 39 200 down
30330.00 CONN 74 130 down
30330.00 CONN 135 144 down
30330.00 CONN 67 91 up
30330.00 CONN 5 99 down
30330.00 CONN 185 210 down
30330.00 CONN 96 197 up
30330.00 CONN 67 120 down
30330.00 CONN 200 211 down
30330.00 CONN 95 185 down
30330.00 CONN 144 197 up
30330.00 CONN 172 197 up
30360.00 CONN 103 218 up
30360.00 CONN 67 91 down
30360.00 CONN 135 197 down
30360.00 CONN 15 98 up
30360.00 CONN 15 200 up
30390.00 CONN 96 197 down
30390.00 CONN 144 197 down
30390.00 CONN 172 197 down
30390.00 CONN 142 197 up
30390.00 CONN 148 197 up
30390.00 CONN 131 197 up
30390.00 CONN 8 197 up
30390.00 CONN 191 197 up
30390.00 CONN 15 98 down
30390.00 CONN 15 200 down
30390.00 CONN 16 95 down
30420.00 CONN 130 166 up
30420.00 CONN 86 92 up
30420.00 CONN 32 138 up
30420.00 CONN 108 175 down
30420.00 CONN 109 197 up
30420.00 CONN 60 166 up
30420.00 CONN 54 92 up
30420.00 CONN 8 197 down
30420.00 CONN 74 197 up
30450.00 CONN 32 138 down
30450.00 CONN 15 184 up
30450.00 CONN 193 212 down
30450.00 CONN 15 237 up
30450.00 CONN 166 244 down
30450.00 CONN 145 208 up
30450.00 CONN 26 212 down
30450.00 CONN 103 218 down
30480.00 CONN 108 175 up
30480.00 CONN 21 134 down
30480.00 CONN 15 184 down
30480.00 CONN 15 177 up
30480.00 CONN 145 208 down
30480.00 CONN 130 166 down
30510.00 CONN 44 86 up
30510.00 CONN 21 62 down
30540.00 CONN 3 50 down
30540.00 CONN 44 86 down
30540.00 CONN 21 138 up
30540.00 CONN 130 166 up
30570.00 CONN 3 151 down
30570.00 CONN 130 244 down
30570.00 CONN 130 166 down
30570.00 CONN 73 161 down
30570.00 CONN 44 86 up
30570.00 CONN 3 181 down
30570.00 CONN 3 209 down
30570.00 CONN 3 125 down
30600.00 CONN 166 244 up
30600.00 CONN 130 227 up
30600.00 CONN 21 138 down
30600.00 CONN 21 146 up
30600.00 CONN 44 92 up
30600.00 CONN 44 54 up
30630.00 CONN 109 166 up
30630.00 CONN 16 95 up
30630.00 CONN 166 244 down
30630.00 CONN 56 175 down
30630.00 CONN 108 182 down
30630.00 CONN 149 213 up
30660.00 CONN 0 212 up
30660.00 CONN 40 212 up
30660.00 CONN 160 212 up
30660.00 CONN 110 212 up
30660.00 CONN 108 182 up
30660.00 CONN 21 146 down
30660.00 CONN 149 213 down
30660.00 CONN 130 244 up
30660.00 CONN 67 163 up
30660.00 CONN 130 227 down
30660.00 CONN 95 210 down
30660.00 CONN 3 76 up
30690.00 CONN 108 175 down
30690.00 CONN 60 166 down
30690.00 CONN 177 184 up
30690.00 CONN 56 175 up
30690.00 CONN 109 166 down
30690.00 CONN 166 244 up
30690.00 CONN 130 166 up
30690.00 CONN 130 244 down
30720.00 CONN 16 95 down
30720.00 CONN 119 149 up
30720.00 CONN 40 212 down
30720.00 CONN 130 166 down
30720.00 CONN 60 166 up
30720.00 CONN 108 175 up
30720.00 CONN 65 217 up
30720.00 CONN 44 92 down
30720.00 CONN 3 76 down
30720.00 CONN 130 244 up
30750.00 CONN 44 54 down
30750.00 CONN 44 200 up
30750.00 CONN 109 166 up
30750.00 CONN 108 175 down
30750.00 CONN 119 149 down
30750.00 CONN 67 163 down
30750.00 CONN 5 192 up
30750.00 CONN 166 244 down
30750.00 CONN 13 212 up
30750.00 CONN 177 184 down
30750.00 CONN 36 179 down
30780.00 CONN 168 212 up
30780.00 CONN 155 212 up
30780.00 CONN 95 210 up
30780.00 CONN 166 244 up
30780.00 CONN 110 212 down
30780.00 CONN 24 40 up
30780.00 CONN 44 86 down
30780.00 CONN 60 166 down
30780.00 CONN 130 166 up
30780.00 CONN 123 208 up
30780.00 CONN 109 166 down
30810.00 CONN 5 192 down
30810.00 CONN 108 182 down
30810.00 CONN 54 200 up
30810.00 CONN 86 200 up
30810.00 CONN 92 200 up
30810.00 CONN 177 237 down
30810.00 CONN 24 110 up
30810.00 CONN 39 177 up
30810.00 CONN 15 177 down
30810.00 CONN 177 211 up
30840.00 CONN 177 211 down
30840.00 CONN 39 177 down
30840.00 CONN 44 200 down
30840.00 CONN 130 166 down
30840.00 CONN 21 181 up
30840.00 CONN 65 217 down
30840.00 CONN 166 244 down
30840.00 CONN 98 177 up
30840.00 CONN 0 212 down
30840.00 CONN 160 212 down
30840.00 CONN 69 212 up
30840.00 CONN 0 24 up
30840.00 CONN 24 160 up
30840.00 CONN 60 166 up
30870.00 CONN 21 125 up
30870.00 CONN 21 151 up
30870.00 CONN 98 177 down
30870.00 CONN 21 209 up
30870.00 CONN 21 50 up
30870.00 CONN 109 166 up
30870.00 CONN 24 40 down
30900.00 CONN 109 132 up
30900.00 CONN 132 166 up
30900.00 CONN 60 132 up
30900.00 CONN 212 243 up
30900.00 CONN 42 138 up
30900.00 CONN 138 146 up
30900.00 CONN 96 191 up
30900.00 CONN 108 164 down
30930.00 CONN 24 110 down
30930.00 CONN 24 155 up
30930.00 CONN 13 24 up
30930.00 CONN 109 166 down
30930.00 CONN 132 166 down
30930.00 CONN 166 244 up
30930.00 CONN 130 166 up
30930.00 CONN 109 132 down
30930.00 CONN 42 138 down
30930.00 CONN 13 212 down
30930.00 CONN 212 243 down
30930.00 CONN 12 212 up
30930.00 CONN 132 227 up
30930.00 CONN 123 208 down
30960.00 CONN 130 166 down
30960.00 CONN 13 212 up
30960.00 CONN 24 212 up
30960.00 CONN 24 168 up
30960.00 CONN 138 146 down
30960.00 CONN 44 177 up
30960.00 CONN 166 244 down
30960.00 CONN 149 230 up
30960.00 CONN 109 166 up
30960.00 CONN 60 132 down
30990.00 CONN 132 227 down
30990.00 CONN 132 205 up
30990.00 CONN 44 177 down
30990.00 CONN 56 182 up
30990.00 CONN 24 69 up
30990.00 CONN 24 160 down
30990.00 CONN 0 24 down
31020.00 CONN 132 205 down
31020.00 CONN 140 203 down
31020.00 CONN 149 230 down
31020.00 CONN 56 175 down
31020.00 CONN 56 182 down
31020.00 CONN 109 166 down
31020.00 CONN 60 166 down
31050.00 CONN 21 181 down
31050.00 CONN 21 50 down
31050.00 CONN 44 98 up
31050.00 CONN 21 125 down
31050.00 CONN 109 166 up
31050.00 CONN 0 212 up
31050.00 CONN 13 212 down
31050.00 CONN 21 209 down
31050.00 CONN 24 212 down
31050.00 CONN 12 24 up
31080.00 CONN 119 218 up
31080.00 CONN 60 166 up
31080.00 CONN 21 151 down
31080.00 CONN 44 98 down
31080.00 CONN 0 212 down
31080.00 CONN 164 175 down
31110.00 CONN 44 211 up
31110.00 CONN 92 177 up
31110.00 CONN 56 175 up
31110.00 CONN 54 177 up
31110.00 CONN 86 177 up
31110.00 CONN 177 200 up
31110.00 CONN 90 108 up
31110.00 CONN 119 218 down
31110.00 CONN 39 44 up
31110.00 CONN 24 212 up
31140.00 CONN 90 108 down
31140.00 CONN 60 166 down
31140.00 CONN 13 212 up
31140.00 CONN 92 177 down
31140.00 CONN 54 177 down
31140.00 CONN 86 177 down
31140.00 CONN 138 181 up
31140.00 CONN 66 166 up
31140.00 CONN 166 244 up
31140.00 CONN 109 166 down
31140.00 CONN 130 166 up
31170.00 CONN 0 212 up
31170.00 CONN 66 166 down
31170.00 CONN 213 218 up
31170.00 CONN 155 212 down
31170.00 CONN 69 212 down
31170.00 CONN 13 212 down
31170.00 CONN 160 212 up
31170.00 CONN 138 181 down
31200.00 CONN 39 44 down
31200.00 CONN 50 108 up
31200.00 CONN 24 212 down
31200.00 CONN 108 209 up
31200.00 CONN 168 212 down
31200.00 CONN 166 244 down
31200.00 CONN 130 166 down
31200.00 CONN 109 166 up
31200.00 CONN 44 83 up
31200.00 CONN 12 212 down
31200.00 CONN 108 151 up
31200.00 CONN 177 200 down
31200.00 CONN 110 212 up
31230.00 CONN 108 125 up
31230.00 CONN 44 184 up
31230.00 CONN 144 239 up
31230.00 CONN 213 218 down
31230.00 CONN 108 181 up
31230.00 CONN 40 212 up
31230.00 CONN 74 166 up
31230.00 CONN 60 166 up
31230.00 CONN 44 211 down
31230.00 CONN 135 239 up
31260.00 CONN 130 166 up
31260.00 CONN 109 166 down
31260.00 CONN 144 239 down
31260.00 CONN 74 166 down
31260.00 CONN 60 166 down
31260.00 CONN 166 244 up
31260.00 CONN 0 212 down
31260.00 CONN 160 212 down
31260.00 CONN 41 138 up
31290.00 CONN 110 212 down
31290.00 CONN 177 179 up
31290.00 CONN 109 166 up
31290.00 CONN 56 182 up
31290.00 CONN 130 166 down
31290.00 CONN 166 244 down
31290.00 CONN 74 166 up
31290.00 CONN 60 166 up
31320.00 CONN 177 179 down
31320.00 CONN 76 138 up
31320.00 CONN 60 166 down
31320.00 CONN 74 166 down
31320.00 CONN 41 138 down
31350.00 CONN 56 182 down
31350.00 CONN 0 13 up
31350.00 CONN 173 242 down
31350.00 CONN 40 212 down
31380.00 CONN 76 138 down
31380.00 CONN 138 149 up
31380.00 CONN 60 166 up
31410.00 CONN 76 149 up
31410.00 CONN 138 149 down
31410.00 CONN 21 164 up
31440.00 CONN 21 182 up
31440.00 CONN 74 166 up
31440.00 CONN 123 139 up
31470.00 CONN 166 244 up
31470.00 CONN 74 166 down
31500.00 CONN 21 175 up
31500.00 CONN 0 212 up
31500.00 CONN 12 212 up
31500.00 CONN 166 244 down
31530.00 CONN 56 182 up
31530.00 CONN 155 212 up
31530.00 CONN 21 182 down
31530.00 CONN 173 204 up
31530.00 CONN 21 175 down
31530.00 CONN 0 212 down
31530.00 CONN 69 212 up
31530.00 CONN 168 212 up
31530.00 CONN 24 212 up
31530.00 CONN 21 164 down
31560.00 CONN 154 221 up
31560.00 CONN 41 149 up
31560.00 CONN 166 244 up
31560.00 CONN 109 166 down
31590.00 CONN 191 197 down
31590.00 CONN 16 210 up
31590.00 CONN 56 175 down
31590.00 CONN 60 166 down
31590.00 CONN 130 166 up
31590.00 CONN 173 204 down
31590.00 CONN 33 124 up
31590.00 CONN 76 149 down
31590.00 CONN 90 146 up
31620.00 CONN 154 221 down
31620.00 CONN 90 146 down
31650.00 CONN 46 70 down
31650.00 CONN 46 229 up
31650.00 CONN 102 229 up
31650.00 CONN 56 175 up
31650.00 CONN 16 210 down
31650.00 CONN 130 166 down
31650.00 CONN 166 244 down
31650.00 CONN 56 182 down
31680.00 CONN 53 221 up
31680.00 CONN 33 124 down
31680.00 CONN 16 210 up
31680.00 CONN 95 210 down
31680.00 CONN 146 181 up
31680.00 CONN 56 182 up
31680.00 CONN 60 109 up
31710.00 CONN 79 235 up
31710.00 CONN 41 149 down
31710.00 CONN 53 221 down
31710.00 CONN 130 166 up
31710.00 CONN 146 181 down
31710.00 CONN 66 166 up
31710.00 CONN 166 244 up
31710.00 CONN 33 234 up
31740.00 CONN 42 88 up
31740.00 CONN 46 229 down
31740.00 CONN 33 234 down
31740.00 CONN 130 166 down
31740.00 CONN 66 166 down
31740.00 CONN 146 149 up
31770.00 CONN 42 88 down
31770.00 CONN 195 199 up
31770.00 CONN 33 70 up
31770.00 CONN 46 70 up
31770.00 CONN 135 239 down
31770.00 CONN 166 244 down
31770.00 CONN 109 166 up
31770.00 CONN 74 166 up
31770.00 CONN 60 166 up
31770.00 CONN 146 149 down
31770.00 CONN 149 181 up
31770.00 CONN 46 229 up
31770.00 CONN 33 152 up
31800.00 CONN 46 70 down
31800.00 CONN 41 146 up
31800.00 CONN 108 149 up
31800.00 CONN 195 199 down
31800.00 CONN 16 210 down
31800.00 CONN 149 151 up
31800.00 CONN 50 149 up
31800.00 CONN 53 147 up
31800.00 CONN 149 209 up
31800.00 CONN 125 149 up
31800.00 CONN 33 152 down
31800.00 CONN 33 70 down
31830.00 CONN 46 229 down
31830.00 CONN 53 147 down
31830.00 CONN 107 124 up
31830.00 CONN 41 146 down
31830.00 CONN 76 146 up
31830.00 CONN 46 70 up
31860.00 CONN 108 149 down
31860.00 CONN 50 149 down
31860.00 CONN 149 209 down
31860.00 CONN 125 149 down
31860.00 CONN 166 197 up
31860.00 CONN 76 146 down
31860.00 CONN 46 70 down
31860.00 CONN 56 182 down
31860.00 CONN 107 124 down
31860.00 CONN 16 210 up
31890.00 CONN 37 107 up
31890.00 CONN 164 175 up
31890.00 CONN 149 181 down
31890.00 CONN 56 175 down
31890.00 CONN 56 182 up
31890.00 CONN 149 151 down
31890.00 CONN 20 248 down
31890.00 CONN 16 210 down
31890.00 CONN 166 197 down
31920.00 CONN 84 235 up
31920.00 CONN 107 146 up
31920.00 CONN 120 221 up
31920.00 CONN 147 221 up
31920.00 CONN 46 148 up
31920.00 CONN 56 175 up
31920.00 CONN 46 131 up
31920.00 CONN 8 46 up
31920.00 CONN 20 249 down
31920.00 CONN 164 175 down
31920.00 CONN 75 207 down
31920.00 CONN 74 166 down
31920.00 CONN 120 147 up
31920.00 CONN 20 207 up
31950.00 CONN 90 149 up
31950.00 CONN 38 58 up
31950.00 CONN 164 182 down
31950.00 CONN 46 131 down
31950.00 CONN 37 146 up
31950.00 CONN 120 147 down
31950.00 CONN 91 147 up
31950.00 CONN 60 166 down
31950.00 CONN 46 60 up
31950.00 CONN 46 102 down
31950.00 CONN 109 166 down
31950.00 CONN 37 107 down
31950.00 CONN 120 221 down
31950.00 CONN 91 221 up
31950.00 CONN 63 138 up
31950.00 CONN 8 46 down
31950.00 CONN 46 148 down
31980.00 CONN 88 151 up
31980.00 CONN 88 125 up
31980.00 CONN 63 138 down
31980.00 CONN 38 58 down
31980.00 CONN 38 78 up
31980.00 CONN 88 108 up
31980.00 CONN 50 88 up
31980.00 CONN 46 60 down
31980.00 CONN 88 209 up
31980.00 CONN 88 181 up
31980.00 CONN 147 221 down
31980.00 CONN 91 147 down
31980.00 CONN 91 221 down
31980.00 CONN 107 146 down
31980.00 CONN 37 146 down
31980.00 CONN 90 149 down
32010.00 CONN 38 78 down
32040.00 CONN 20 75 up
32040.00 CONN 149 164 up
32040.00 CONN 56 175 down
32040.00 CONN 124 146 up
32040.00 CONN 13 160 up
32040.00 CONN 172 191 up
32070.00 CONN 174 199 up
32070.00 CONN 21 56 up
32070.00 CONN 37 166 up
32070.00 CONN 149 164 down
32070.00 CONN 3 107 up
32070.00 CONN 56 175 up
32070.00 CONN 20 207 down
32100.00 CONN 166 221 up
32100.00 CONN 21 175 up
32100.00 CONN 124 146 down
32100.00 CONN 37 166 down
32100.00 CONN 174 199 down
32130.00 CONN 166 221 down
32130.00 CONN 90 164 up
32130.00 CONN 98 122 up
32160.00 CONN 90 164 down
32160.00 CONN 21 182 up
32160.00 CONN 124 221 up
32160.00 CONN 20 93 up
32160.00 CONN 98 122 down
32190.00 CONN 75 93 up
32190.00 CONN 130 166 up
32190.00 CONN 166 244 up
32190.00 CONN 56 175 down
32190.00 CONN 124 221 down
32220.00 CONN 60 166 up
32220.00 CONN 19 89 up
32220.00 CONN 98 122 up
32220.00 CONN 149 182 up
32220.00 CONN 21 149 up
32220.00 CONN 164 181 up
32220.00 CONN 151 164 up
32220.00 CONN 146 189 up
32250.00 CONN 204 221 up
32250.00 CONN 142 191 down
32250.00 CONN 56 141 up
32250.00 CONN 125 181 down
32250.00 CONN 125 209 down
32250.00 CONN 125 151 down
32250.00 CONN 50 125 down
32250.00 CONN 108 125 down
32250.00 CONN 88 125 down
32250.00 CONN 16 210 up
32250.00 CONN 146 234 up
32250.00 CONN 109 147 up
32250.00 CONN 60 147 up
32250.00 CONN 164 181 down
32250.00 CONN 151 164 down
32250.00 CONN 149 175 up
32280.00 CONN 109 147 down
32280.00 CONN 60 147 down
32280.00 CONN 102 147 up
32280.00 CONN 142 147 up
32280.00 CONN 147 148 up
32280.00 CONN 131 147 up
32280.00 CONN 8 147 up
32280.00 CONN 56 182 down
32280.00 CONN 21 56 down
32280.00 CONN 93 207 up
32280.00 CONN 16 210 down
32280.00 CONN 146 239 up
32280.00 CONN 204 221 down
32280.00 CONN 146 189 down
32280.00 CONN 146 234 down
32310.00 CONN 87 244 up
32310.00 CONN 142 147 down
32310.00 CONN 96 147 up
32310.00 CONN 147 191 up
32310.00 CONN 20 93 down
32310.00 CONN 146 239 down
32340.00 CONN 96 147 down
32340.00 CONN 75 93 down
32340.00 CONN 147 191 down
32340.00 CONN 8 147 down
32340.00 CONN 147 148 down
32340.00 CONN 87 244 down
32340.00 CONN 131 147 down
32340.00 CONN 21 175 down
32340.00 CONN 70 147 up
32340.00 CONN 76 164 up
32340.00 CONN 82 134 up
32340.00 CONN 41 164 up
32340.00 CONN 146 152 up
32340.00 CONN 70 146 up
32340.00 CONN 62 82 up
32340.00 CONN 25 221 up
32370.00 CONN 60 166 down
32370.00 CONN 82 134 down
32370.00 CONN 76 164 down
32370.00 CONN 41 164 down
32370.00 CONN 146 152 down
32370.00 CONN 146 147 up
32370.00 CONN 25 221 down
32370.00 CONN 62 82 down
32370.00 CONN 98 122 down
32400.00 CONN 70 146 down
32400.00 CONN 56 141 down
32400.00 CONN 21 175 up
32400.00 CONN 102 146 up
32400.00 CONN 93 207 down
32400.00 CONN 20 187 up
32430.00 CONN 20 207 up
32430.00 CONN 8 146 up
32430.00 CONN 50 151 down
32430.00 CONN 80 118 up
32430.00 CONN 146 148 up
32430.00 CONN 21 175 down
32430.00 CONN 146 147 down
32430.00 CONN 142 146 up
32430.00 CONN 131 146 up
32430.00 CONN 75 207 up
32430.00 CONN 75 187 up
32460.00 CONN 105 118 up
32460.00 CONN 80 118 down
32460.00 CONN 118 248 up
32460.00 CONN 118 129 up
32460.00 CONN 21 182 down
32460.00 CONN 102 146 down
32460.00 CONN 21 149 down
32460.00 CONN 87 244 up
32460.00 CONN 96 146 up
32460.00 CONN 146 191 up
32490.00 CONN 20 75 down
32490.00 CONN 75 207 down
32490.00 CONN 75 187 down
32490.00 CONN 92 200 down
32490.00 CONN 91 154 up
32490.00 CONN 82 181 up
32490.00 CONN 17 137 up
32490.00 CONN 118 249 up
32490.00 CONN 82 151 up
32490.00 CONN 20 207 down
32520.00 CONN 82 209 up
32520.00 CONN 17 137 down
32520.00 CONN 86 200 down
32520.00 CONN 87 244 down
32520.00 CONN 20 187 down
32520.00 CONN 54 200 down
32520.00 CONN 221 234 up
32520.00 CONN 91 154 down
32520.00 CONN 82 88 up
32520.00 CONN 50 82 up
32520.00 CONN 82 108 up
32550.00 CONN 87 244 up
32550.00 CONN 142 146 down
32550.00 CONN 76 164 up
32550.00 CONN 51 170 down
32550.00 CONN 221 234 down
32550.00 CONN 56 141 up
32550.00 CONN 21 125 up
32550.00 CONN 70 221 up
32580.00 CONN 221 239 up
32580.00 CONN 70 221 down
32580.00 CONN 56 182 up
32580.00 CONN 21 125 down
32580.00 CONN 118 249 down
32580.00 CONN 213 218 up
32580.00 CONN 118 129 down
32580.00 CONN 135 221 up
32580.00 CONN 87 130 up
32610.00 CONN 105 118 down
32610.00 CONN 118 248 down
32610.00 CONN 221 239 down
32610.00 CONN 213 218 down
32610.00 CONN 146 172 up
32610.00 CONN 56 141 down
32610.00 CONN 3 107 down
32610.00 CONN 56 149 up
32640.00 CONN 76 164 down
32640.00 CONN 135 221 down
32640.00 CONN 172 221 up
32640.00 CONN 96 221 up
32640.00 CONN 144 221 up
32670.00 CONN 66 166 up
32670.00 CONN 197 221 up
32670.00 CONN 125 149 up
32670.00 CONN 156 187 up
32670.00 CONN 56 149 down
32670.00 CONN 131 221 up
32670.00 CONN 166 244 down
32670.00 CONN 96 221 down
32670.00 CONN 56 182 down
32670.00 CONN 87 130 down
32670.00 CONN 142 221 up
32670.00 CONN 146 221 up
32670.00 CONN 172 221 down
32670.00 CONN 144 221 down
32670.00 CONN 148 221 up
32670.00 CONN 8 221 up
32670.00 CONN 191 221 up
32670.00 CONN 148 191 down
32700.00 CONN 156 187 down
32700.00 CONN 191 221 down
32700.00 CONN 87 130 up
32700.00 CONN 8 221 down
32700.00 CONN 197 221 down
32700.00 CONN 131 221 down
32700.00 CONN 142 221 down
32700.00 CONN 146 221 down
32700.00 CONN 148 221 down
32700.00 CONN 102 221 up
32700.00 CONN 70 221 up
32700.00 CONN 147 221 up
32700.00 CONN 66 166 down
32700.00 CONN 125 182 up
32730.00 CONN 153 224 up
32730.00 CONN 166 244 up
32730.00 CONN 125 175 up
32760.00 CONN 22 248 up
32760.00 CONN 22 249 up
32760.00 CONN 22 105 up
32760.00 CONN 153 224 down
32760.00 CONN 60 166 up
32760.00 CONN 125 149 down
32760.00 CONN 125 182 down
32790.00 CONN 125 175 down
32790.00 CONN 21 151 up
32790.00 CONN 130 166 down
32790.00 CONN 166 244 down
32790.00 CONN 109 166 up
32790.00 CONN 74 166 up
32790.00 CONN 21 88 up
32790.00 CONN 21 181 up
32790.00 CONN 21 209 up
32790.00 CONN 21 108 up
32790.00 CONN 21 82 up
32820.00 CONN 74 166 down
32820.00 CONN 154 204 up
32820.00 CONN 21 50 up
32850.00 CONN 144 146 up
32850.00 CONN 109 166 down
32850.00 CONN 156 171 up
32850.00 CONN 131 191 down
32850.00 CONN 166 244 up
32850.00 CONN 154 204 down
32880.00 CONN 22 129 down
32880.00 CONN 156 171 down
32910.00 CONN 144 191 up
32910.00 CONN 22 105 down
32910.00 CONN 3 91 up
32910.00 CONN 32 42 up
32910.00 CONN 87 244 down
32940.00 CONN 87 244 up
32940.00 CONN 32 42 down
32940.00 CONN 98 200 up
32940.00 CONN 105 248 down
32940.00 CONN 129 248 down
32940.00 CONN 3 120 up
32940.00 CONN 3 91 down
32940.00 CONN 22 249 down
32940.00 CONN 43 137 up
32940.00 CONN 164 230 up
32970.00 CONN 125 175 up
32970.00 CONN 125 182 up
32970.00 CONN 125 149 up
32970.00 CONN 164 230 down
32970.00 CONN 137 230 up
32970.00 CONN 22 248 down
32970.00 CONN 131 146 down
32970.00 CONN 3 120 down
32970.00 CONN 43 137 down
32970.00 CONN 52 218 up
33000.00 CONN 137 230 down
33000.00 CONN 98 200 down
33000.00 CONN 52 218 down
33000.00 CONN 130 166 up
33000.00 CONN 146 148 down
33000.00 CONN 248 249 down
33030.00 CONN 200 237 up
33030.00 CONN 15 200 up
33030.00 CONN 60 166 down
33030.00 CONN 87 166 up
33060.00 CONN 87 166 down
33060.00 CONN 60 166 up
33060.00 CONN 123 145 up
33060.00 CONN 139 145 up
33090.00 CONN 60 166 down
33090.00 CONN 15 200 down
33090.00 CONN 200 211 up
33090.00 CONN 200 237 down
33120.00 CONN 32 181 up
33120.00 CONN 32 108 up
33120.00 CONN 32 151 up
33120.00 CONN 87 166 up
33120.00 CONN 39 200 up
33120.00 CONN 32 209 up
33120.00 CONN 32 82 up
33120.00 CONN 32 50 up
33120.00 CONN 32 88 up
33120.00 CONN 21 32 up
33150.00 CONN 32 181 down
33150.00 CONN 22 248 up
33150.00 CONN 32 151 down
33150.00 CONN 21 32 down
33150.00 CONN 125 175 down
33150.00 CONN 8 146 down
33150.00 CONN 139 145 down
33180.00 CONN 32 88 down
33180.00 CONN 32 209 down
33180.00 CONN 32 50 down
33180.00 CONN 60 74 up
33180.00 CONN 79 235 down
33180.00 CONN 32 108 down
33180.00 CONN 32 82 down
33180.00 CONN 22 93 up
33180.00 CONN 75 116 up
33210.00 CONN 75 116 down
33210.00 CONN 44 200 up
